;Year;Municipality;Yield;Huglin_Index;Hot_D;Very_Hot_D;Sever_Heat;Frost_D;Late_Frost;Sever_Frost;Climatic_Dryness_Index;Soil_Water_Stock;Soil_pH;cluster
266;2016;30285;88,62964128;2230,5165;45;0;0,1;11;0;0;-252,0027404;93,21529789;7,886786918;5
267;2016;30030;84,71745152;2230,5165;45;0;0,1;11;0;0;-252,0027404;81,82056041;7,884675254;5
268;2017;30030;81,83653846;2358,4425;49;4;4,6;25;0;0;-305,0693918;81,82056041;7,884675254;5
269;2017;30111;90,09362326;2358,4425;49;4;4,6;25;0;0;-305,0693918;86,6374681;7,728532489;5
270;2017;30285;88,91959612;2358,4425;49;4;4,6;25;0;0;-305,0693918;93,21529789;7,886786918;5
271;2018;30111;92,19872084;2430,594;44;4;4,1;15;0;0;-119,8500097;86,6374681;7,728532489;5
272;2018;30030;80,42592593;2430,594;44;4;4,1;15;0;0;-119,8500097;81,82056041;7,884675254;5
273;2018;30285;89,00073769;2430,594;44;4;4,1;15;0;0;-119,8500097;93,21529789;7,886786918;5
274;2010;30174;88,92777625;2228,714;42;1;0;50;0;0;-188,1226963;90,58199726;8,030277506;5
275;2011;30174;89,3892412;2413,393;33;2;0;18;0;0;-206,2082127;90,58199726;8,030277506;5
276;2012;30174;89,54957773;2274,4975;42;4;0;33;0;0;-164,8541452;90,58199726;8,030277506;5
277;2013;30174;89,41317722;2093,5265;28;0;0;39;0;0;-180,4006882;90,58199726;8,030277506;5
278;2014;30174;87,56045285;2179,2225;11;0;0;4;0;0;-169,325811;90,58199726;8,030277506;5
279;2015;30174;89,24470566;2415,762;45;4;4,1;17;0;0;-227,9924082;90,58199726;8,030277506;5
280;2016;30174;89,62908811;2255,597;48;0;0,2;11;0;0;-254,3675875;90,58199726;8,030277506;5
281;2017;30174;80,25190334;2378,8365;52;6;4,7;26;0;0;-306,7116832;90,58199726;8,030277506;5
282;2018;30174;89,75269524;2451,503;45;5;4,1;14;0;0;-123,813806;90,58199726;8,030277506;5
283;2010;30295;87,45248374;2223,8215;41;1;0;55;0;0;-218,7529978;93,05013219;7,950681102;7
284;2011;30295;89,33870968;2399,3335;27;3;0;25;0;0;-233,4182477;93,05013219;7,950681102;7
285;2012;30295;89,88944575;2283,922;40;5;0;29;0;0;-164,8906895;93,05013219;7,950681102;7
286;2013;30295;89,54440433;2096,153;32;1;0;46;0;0;-155,2634097;93,05013219;7,950681102;7
287;2014;30295;89,81516149;2169,6435;15;0;0;7;0;0;-206,6451819;93,05013219;7,950681102;7
288;2015;30295;90,20902651;2414,217;45;4;3,1;16;0;0;-255,9831632;93,05013219;7,950681102;7
289;2016;30295;90,03840027;2265,485;47;0;0;18;0;0;-242,4359355;93,05013219;7,950681102;7
290;2017;30295;90;2386,9735;55;7;5,2;27;0;0;-297,8713161;93,05013219;7,950681102;7
291;2018;30295;88,02886051;2449,649;48;6;5,2;20;0;0;50,39166452;93,05013219;7,950681102;7
292;2010;30207;19,7562568;2169,077;30;1;0;44;0;0;-227,7659161;110,4492637;7,981197267;5
293;2010;30355;50;2169,077;30;1;0;44;0;0;-227,7659161;102,0187667;8,019552823;5
294;2010;30127;43;2169,077;30;1;0;44;0;0;-227,7659161;93,62475759;7,829993603;5
295;2011;30127;67;2340,778;16;0;0;12;0;0;-225,2797097;93,62475759;7,829993603;5
296;2011;30207;24,7203482;2340,778;16;0;0;12;0;0;-225,2797097;110,4492637;7,981197267;5
297;2011;30355;71;2340,778;16;0;0;12;0;0;-225,2797097;102,0187667;8,019552823;5
298;2012;30207;22,28540305;2273,416;34;2;0,2;20;0;0;-209,1142413;110,4492637;7,981197267;5
299;2012;30127;58;2273,416;34;2;0,2;20;0;0;-209,1142413;93,62475759;7,829993603;5
300;2013;30127;56;2114,281;26;0;0;32;0;0;-192,3930449;93,62475759;7,829993603;5
301;2013;30207;24,60282916;2114,281;26;0;0;32;0;0;-192,3930449;110,4492637;7,981197267;5
302;2014;30207;55,0054407;2214,5515;11;0;0,7;2;0;0;-195,3208142;110,4492637;7,981197267;5
303;2014;30355;84;2214,5515;11;0;0,7;2;0;0;-195,3208142;102,0187667;8,019552823;5
304;2014;30127;53;2214,5515;11;0;0,7;2;0;0;-195,3208142;93,62475759;7,829993603;5
305;2015;30207;30,49019608;2394,647;42;1;5,3;9;0;0;-196,1846161;110,4492637;7,981197267;5
306;2015;30127;38,71111111;2394,647;42;1;5,3;9;0;0;-196,1846161;93,62475759;7,829993603;5
307;2015;30355;87,0915923;2394,647;42;1;5,3;9;0;0;-196,1846161;102,0187667;8,019552823;5
308;2016;30355;89,83670295;2279,6475;39;0;0,7;6;0;0;-277,1652258;102,0187667;8,019552823;5
309;2016;30207;41,82450922;2279,6475;39;0;0,7;6;0;0;-277,1652258;110,4492637;7,981197267;5
310;2016;30127;65,30049261;2279,6475;39;0;0,7;6;0;0;-277,1652258;93,62475759;7,829993603;5
311;2017;30207;16,01386482;2371,163;37;3;5,5;19;0;0;-298,5607505;110,4492637;7,981197267;5
312;2017;30355;54,95340338;2371,163;37;3;5,5;19;0;0;-298,5607505;102,0187667;8,019552823;5
313;2017;30127;32;2371,163;37;3;5,5;19;0;0;-298,5607505;93,62475759;7,829993603;5
314;2018;30127;53;2461,391;39;4;8,3;13;0;0;-186,1714791;93,62475759;7,829993603;5
315;2018;30355;80,39116466;2461,391;39;4;8,3;13;0;0;-186,1714791;102,0187667;8,019552823;5
316;2018;30207;32,45551983;2461,391;39;4;8,3;13;0;0;-186,1714791;110,4492637;7,981197267;5
317;2010;30302;50,21221173;2181,1795;33;0;0;51;0;0;-241,5023026;93,06729097;7,98893835;4
318;2012;30302;79;2286,6;39;4;0;23;0;0;-209,4678989;93,06729097;7,98893835;4
319;2013;30302;71;2074,9865;25;0;0;35;0;0;-159,0421032;93,06729097;7,98893835;4
320;2010;30221;55,61561562;2360,1935;45;2;0;48;0;0;-278,9898813;87,05348911;8,074512431;5
321;2011;30221;75,75179856;2532,6155;36;2;0;15;0;0;-241,6985452;87,05348911;8,074512431;5
322;2012;30221;64,64709636;2433,272;47;5;0;21;0;0;-216,3319245;87,05348911;8,074512431;5
323;2013;30221;64,04367816;2211,925;37;3;0,4;28;0;0;-170,3061574;87,05348911;8,074512431;5
324;2014;30221;33,23862069;2324,298;22;0;2,1;8;0;0;-276,2126477;87,05348911;8,074512431;5
325;2015;30312;36,63082437;2519,8435;49;7;7,2;10;0;0;-301,5686589;87,14011333;8,039190119;5
326;2015;30221;48,77162049;2519,8435;49;7;7,2;10;0;0;-301,5686589;87,05348911;8,074512431;5
327;2016;30221;60,23529412;2406,183;54;0;0,6;15;0;0;-304,3857968;87,05348911;8,074512431;5
328;2016;30312;36,19724771;2406,183;54;0;0,6;15;0;0;-304,3857968;87,14011333;8,039190119;5
329;2017;30221;28,70621469;2510,4705;58;10;10,2;21;0;0;-336,8623742;87,05348911;8,074512431;5
330;2018;30221;58,24913892;2579,3775;50;10;10,7;14;0;0;-195,7475613;87,05348911;8,074512431;5
331;2013;30172;45,31578947;1928,7265;23;0;0;47;0;0;-170,8092;72,035861;7,195823941;4
332;2010;30330;74,12621359;2237,8295;42;1;0;47;0;0;-188,5378576;75,5138587;7,985577849;5
333;2010;30265;40,0017762;2237,8295;42;1;0;47;0;0;-188,5378576;84,1656441;8,097691557;5
334;2010;30162;81,61219813;2237,8295;42;1;0;47;0;0;-188,5378576;95,69243693;7,872774098;7
335;2010;30289;86,53118712;2237,8295;42;1;0;47;0;0;-188,5378576;86,27428546;8,078707705;5
336;2010;30106;89,73106971;2237,8295;42;1;0;47;0;0;-188,5378576;71,20146296;7,826773842;5
337;2011;30289;85,43172952;2420,912;33;2;0;18;0;0;-206,8011822;86,27428546;8,078707705;5
338;2011;30106;89,62465201;2420,912;33;2;0;18;0;0;-206,8011822;71,20146296;7,826773842;5
339;2011;30330;76,46938776;2420,912;33;2;0;18;0;0;-206,8011822;75,5138587;7,985577849;5
340;2011;30265;45,13114754;2420,912;33;2;0;18;0;0;-206,8011822;84,1656441;8,097691557;5
341;2011;30162;87,98840757;2420,912;33;2;0;18;0;0;-206,8011822;95,69243693;7,872774098;7
342;2012;30265;52,83295711;2282,892;43;4;0;32;0;0;-165,7060204;84,1656441;8,097691557;5
343;2012;30289;84,95157179;2282,892;43;4;0;32;0;0;-165,7060204;86,27428546;8,078707705;5
344;2012;30162;83,50524476;2282,892;43;4;0;32;0;0;-165,7060204;95,69243693;7,872774098;7
345;2012;30330;74,61;2282,892;43;4;0;32;0;0;-165,7060204;75,5138587;7,985577849;5
346;2012;30106;89,92593305;2282,892;43;4;0;32;0;0;-165,7060204;71,20146296;7,826773842;5
347;2013;30289;75,61946134;2101,2;30;0;0;39;0;0;-180,8557624;86,27428546;8,078707705;5
348;2013;30330;78,69491525;2101,2;30;0;0;39;0;0;-180,8557624;75,5138587;7,985577849;5
349;2013;30106;89,91817837;2101,2;30;0;0;39;0;0;-180,8557624;71,20146296;7,826773842;5
350;2013;30265;48,15543071;2101,2;30;0;0;39;0;0;-180,8557624;84,1656441;8,097691557;5
351;2013;30162;79,96443095;2101,2;30;0;0;39;0;0;-180,8557624;95,69243693;7,872774098;7
352;2014;30289;89,62825279;2188,3895;11;0;0;4;0;0;-170,1975419;86,27428546;8,078707705;5
353;2014;30265;85;2188,3895;11;0;0;4;0;0;-170,1975419;84,1656441;8,097691557;5
354;2014;30330;80,31666667;2188,3895;11;0;0;4;0;0;-170,1975419;75,5138587;7,985577849;5
355;2014;30106;89,89060546;2188,3895;11;0;0;4;0;0;-170,1975419;71,20146296;7,826773842;5
356;2014;30162;88,66832022;2188,3895;11;0;0;4;0;0;-170,1975419;95,69243693;7,872774098;7
357;2015;30289;94,08139535;2422,972;46;4;4,2;17;0;0;-229,131632;86,27428546;8,078707705;5
358;2015;30330;88,6075388;2422,972;46;4;4,2;17;0;0;-229,131632;75,5138587;7,985577849;5
359;2015;30106;91,46846557;2422,972;46;4;4,2;17;0;0;-229,131632;71,20146296;7,826773842;5
360;2015;30162;92,055103;2422,972;46;4;4,2;17;0;0;-229,131632;95,69243693;7,872774098;7
361;2016;30162;94,03998628;2264,043;48;0;0,2;11;0;0;-254,8855514;95,69243693;7,872774098;7
362;2016;30289;88,01405152;2264,043;48;0;0,2;11;0;0;-254,8855514;86,27428546;8,078707705;5
363;2016;30330;89,70233463;2264,043;48;0;0,2;11;0;0;-254,8855514;75,5138587;7,985577849;5
364;2016;30106;92,06476554;2264,043;48;0;0,2;11;0;0;-254,8855514;71,20146296;7,826773842;5
365;2017;30265;48,06225681;2385,48;52;6;4,7;26;0;0;-307,2286103;84,1656441;8,097691557;5
366;2017;30106;89,41894987;2385,48;52;6;4,7;26;0;0;-307,2286103;71,20146296;7,826773842;5
367;2017;30330;46,06267374;2385,48;52;6;4,7;26;0;0;-307,2286103;75,5138587;7,985577849;5
368;2017;30162;93,95964228;2385,48;52;6;4,7;26;0;0;-307,2286103;95,69243693;7,872774098;7
369;2017;30289;78;2385,48;52;6;4,7;26;0;0;-307,2286103;86,27428546;8,078707705;5
370;2018;30289;90;2458,5585;46;5;3,9;15;0;0;-125,3552387;86,27428546;8,078707705;5
371;2018;30162;93,68983314;2458,5585;46;5;3,9;15;0;0;-125,3552387;95,69243693;7,872774098;7
372;2018;30330;74,6631281;2458,5585;46;5;3,9;15;0;0;-125,3552387;75,5138587;7,985577849;5
373;2018;30106;91,55005717;2458,5585;46;5;3,9;15;0;0;-125,3552387;71,20146296;7,826773842;5
374;2010;30068;88,14540304;2298,342;45;1;0,3;45;0;0;-194,8935624;100,9290943;8,026688473;7
375;2010;30146;88,7590149;2298,342;45;1;0,3;45;0;0;-194,8935624;96,73863972;8,09270554;7
376;2010;30267;78,89142828;2298,342;45;1;0,3;45;0;0;-194,8935624;98,49029651;8,082955285;7
377;2010;30147;57,13643492;2298,342;45;1;0,3;45;0;0;-194,8935624;98,66297134;8,039006315;7
378;2010;30314;79,78378378;2298,342;45;1;0,3;45;0;0;-194,8935624;101,765349;8,104733827;7
379;2010;30065;63,97243654;2298,342;45;1;0,3;45;0;0;-194,8935624;101,3529247;8,089741208;7
380;2011;30147;78,02659608;2475,811;39;3;0;21;0;0;-210,6643563;98,66297134;8,039006315;7
381;2011;30068;89,09513138;2475,811;39;3;0;21;0;0;-210,6643563;100,9290943;8,026688473;7
382;2011;30267;87,84777377;2475,811;39;3;0;21;0;0;-210,6643563;98,49029651;8,082955285;7
383;2011;30065;72,58366044;2475,811;39;3;0;21;0;0;-210,6643563;101,3529247;8,089741208;7
384;2011;30314;80,12069218;2475,811;39;3;0;21;0;0;-210,6643563;101,765349;8,104733827;7
385;2011;30146;89,94863747;2475,811;39;3;0;21;0;0;-210,6643563;96,73863972;8,09270554;7
386;2012;30071;79,7792472;2337,585;48;4;0;29;0;0;-171,5067361;100,0310152;7,907000846;7
387;2012;30146;88,91042284;2337,585;48;4;0;29;0;0;-171,5067361;96,73863972;8,09270554;7
388;2012;30314;78,21764706;2337,585;48;4;0;29;0;0;-171,5067361;101,765349;8,104733827;7
389;2012;30147;64,25851452;2337,585;48;4;0;29;0;0;-171,5067361;98,66297134;8,039006315;7
390;2012;30267;81,08350265;2337,585;48;4;0;29;0;0;-171,5067361;98,49029651;8,082955285;7
391;2012;30065;68,32878239;2337,585;48;4;0;29;0;0;-171,5067361;101,3529247;8,089741208;7
392;2012;30068;88,36850346;2337,585;48;4;0;29;0;0;-171,5067361;100,9290943;8,026688473;7
393;2013;30314;82,86803365;2156,614;33;0;0;37;0;0;-186,3256458;101,765349;8,104733827;7
394;2013;30146;89,53193927;2156,614;33;0;0;37;0;0;-186,3256458;96,73863972;8,09270554;7
395;2013;30068;89,9446604;2156,614;33;0;0;37;0;0;-186,3256458;100,9290943;8,026688473;7
396;2013;30267;88,69930609;2156,614;33;0;0;37;0;0;-186,3256458;98,49029651;8,082955285;7
397;2013;30065;71,7866344;2156,614;33;0;0;37;0;0;-186,3256458;101,3529247;8,089741208;7
398;2014;30068;89,479697;2246,636;17;0;0;4;0;0;-174,6820267;100,9290943;8,026688473;7
399;2014;30267;88,45348534;2246,636;17;0;0;4;0;0;-174,6820267;98,49029651;8,082955285;7
400;2014;30065;76,3599681;2246,636;17;0;0;4;0;0;-174,6820267;101,3529247;8,089741208;7
401;2014;30314;87,03212653;2246,636;17;0;0;4;0;0;-174,6820267;101,765349;8,104733827;7
402;2014;30146;89,99551006;2246,636;17;0;0;4;0;0;-174,6820267;96,73863972;8,09270554;7
403;2015;30267;80,19750081;2472,412;48;6;5,4;18;0;0;-233,2643333;98,49029651;8,082955285;7
404;2015;30314;84,84938336;2472,412;48;6;5,4;18;0;0;-233,2643333;101,765349;8,104733827;7
405;2015;30068;93,05622886;2472,412;48;6;5,4;18;0;0;-233,2643333;100,9290943;8,026688473;7
406;2015;30065;68,33622669;2472,412;48;6;5,4;18;0;0;-233,2643333;101,3529247;8,089741208;7
407;2015;30146;94,8883357;2472,412;48;6;5,4;18;0;0;-233,2643333;96,73863972;8,09270554;7
408;2016;30314;81,06119561;2324,3495;50;0;0,5;13;0;0;-259,9317058;101,765349;8,104733827;7
409;2016;30267;93,90585948;2324,3495;50;0;0,5;13;0;0;-259,9317058;98,49029651;8,082955285;7
410;2016;30068;93,02449717;2324,3495;50;0;0,5;13;0;0;-259,9317058;100,9290943;8,026688473;7
411;2016;30146;94,16123592;2324,3495;50;0;0,5;13;0;0;-259,9317058;96,73863972;8,09270554;7
412;2016;30065;69,18045113;2324,3495;50;0;0,5;13;0;0;-259,9317058;101,3529247;8,089741208;7
413;2017;30065;53,44696754;2435,1775;58;7;5,7;27;0;0;-310,8702308;101,3529247;8,089741208;7
414;2017;30314;85,14098859;2435,1775;58;7;5,7;27;0;0;-310,8702308;101,765349;8,104733827;7
415;2017;30267;94,92797547;2435,1775;58;7;5,7;27;0;0;-310,8702308;98,49029651;8,082955285;7
416;2017;30068;92,87081911;2435,1775;58;7;5,7;27;0;0;-310,8702308;100,9290943;8,026688473;7
417;2017;30146;95,41253575;2435,1775;58;7;5,7;27;0;0;-310,8702308;96,73863972;8,09270554;7
418;2018;30267;93,17430883;2510,4705;50;7;4,1;14;0;0;-133,9604;98,49029651;8,082955285;7
419;2018;30314;86,08622467;2510,4705;50;7;4,1;14;0;0;-133,9604;101,765349;8,104733827;7
420;2018;30146;94,45814691;2510,4705;50;7;4,1;14;0;0;-133,9604;96,73863972;8,09270554;7
421;2018;30065;64,49150142;2510,4705;50;7;4,1;14;0;0;-133,9604;101,3529247;8,089741208;7
422;2018;30068;94,76856609;2510,4705;50;7;4,1;14;0;0;-133,9604;100,9290943;8,026688473;7
423;2010;30053;89,9838368;2302,4105;45;1;0,3;45;0;0;-195,3031473;118,4506134;7,935886416;7
424;2010;30100;89,85298622;2302,4105;45;1;0,3;45;0;0;-195,3031473;107,1782445;7,921063258;7
425;2010;30163;40;2302,4105;45;1;0,3;45;0;0;-195,3031473;93,93229087;8,124872979;7
426;2010;30160;69,61738598;2302,4105;45;1;0,3;45;0;0;-195,3031473;87,36971356;8,065094002;7
427;2010;30104;77,04166667;2302,4105;45;1;0,3;45;0;0;-195,3031473;86,03724335;8,12109961;5
428;2011;30100;89,76342841;2478,798;39;3;0;20;0;0;-211,144071;107,1782445;7,921063258;7
429;2011;30160;85,8735754;2478,798;39;3;0;20;0;0;-211,144071;87,36971356;8,065094002;7
430;2011;30104;84,77497969;2478,798;39;3;0;20;0;0;-211,144071;86,03724335;8,12109961;5
431;2011;30053;89,89028068;2478,798;39;3;0;20;0;0;-211,144071;118,4506134;7,935886416;7
432;2012;30053;90;2340,881;48;4;0;29;0;0;-171,8575359;118,4506134;7,935886416;7
433;2012;30100;89,14692391;2340,881;48;4;0;29;0;0;-171,8575359;107,1782445;7,921063258;7
434;2012;30160;88,64595443;2340,881;48;4;0;29;0;0;-171,8575359;87,36971356;8,065094002;7
435;2012;30104;88,05514706;2340,881;48;4;0;29;0;0;-171,8575359;86,03724335;8,12109961;5
436;2013;30160;89,89020916;2160,116;33;0;0;37;0;0;-186,4088759;87,36971356;8,065094002;7
437;2013;30104;84,77011494;2160,116;33;0;0;37;0;0;-186,4088759;86,03724335;8,12109961;5
438;2013;30100;89,15111281;2160,116;33;0;0;37;0;0;-186,4088759;107,1782445;7,921063258;7
439;2013;30053;90;2160,116;33;0;0;37;0;0;-186,4088759;118,4506134;7,935886416;7
440;2014;30053;89,7580367;2249,9835;17;0;0;4;0;0;-174,8877609;118,4506134;7,935886416;7
441;2014;30163;79,46666667;2249,9835;17;0;0;4;0;0;-174,8877609;93,93229087;8,124872979;7
442;2014;30100;88,9535419;2249,9835;17;0;0;4;0;0;-174,8877609;107,1782445;7,921063258;7
443;2014;30104;88,27440633;2249,9835;17;0;0;4;0;0;-174,8877609;86,03724335;8,12109961;5
444;2015;30100;92,27191985;2476,1715;48;6;5,7;18;0;0;-233,6672219;107,1782445;7,921063258;7
445;2015;30053;93,33064426;2476,1715;48;6;5,7;18;0;0;-233,6672219;118,4506134;7,935886416;7
446;2015;30104;90,3030303;2476,1715;48;6;5,7;18;0;0;-233,6672219;86,03724335;8,12109961;5
447;2015;30163;77;2476,1715;48;6;5,7;18;0;0;-233,6672219;93,93229087;8,124872979;7
448;2016;30163;83;2327,697;50;0;0,5;13;0;0;-260,2324594;93,93229087;8,124872979;7
449;2016;30053;92,88356932;2327,697;50;0;0,5;13;0;0;-260,2324594;118,4506134;7,935886416;7
450;2016;30100;92,82586027;2327,697;50;0;0,5;13;0;0;-260,2324594;107,1782445;7,921063258;7
451;2016;30046;77,95941558;2327,697;50;0;0,5;13;0;0;-260,2324594;90,47133363;8,023501219;5
452;2016;30104;77,05827815;2327,697;50;0;0,5;13;0;0;-260,2324594;86,03724335;8,12109961;5
453;2017;30046;52,79312715;2438,6795;58;7;5,8;27;0;0;-311,1992656;90,47133363;8,023501219;5
454;2017;30163;43,72727273;2438,6795;58;7;5,8;27;0;0;-311,1992656;93,93229087;8,124872979;7
455;2017;30100;93,7312708;2438,6795;58;7;5,8;27;0;0;-311,1992656;107,1782445;7,921063258;7
456;2017;30053;92,81862689;2438,6795;58;7;5,8;27;0;0;-311,1992656;118,4506134;7,935886416;7
457;2017;30104;80,98876404;2438,6795;58;7;5,8;27;0;0;-311,1992656;86,03724335;8,12109961;5
458;2017;30160;64,26229508;2438,6795;58;7;5,8;27;0;0;-311,1992656;87,36971356;8,065094002;7
459;2018;30104;82,16645327;2513,5605;50;7;4,1;14;0;0;-134,8459712;86,03724335;8,12109961;5
460;2018;30100;94,49720786;2513,5605;50;7;4,1;14;0;0;-134,8459712;107,1782445;7,921063258;7
461;2018;30160;82;2513,5605;50;7;4,1;14;0;0;-134,8459712;87,36971356;8,065094002;7
462;2018;30053;93,25896901;2513,5605;50;7;4,1;14;0;0;-134,8459712;118,4506134;7,935886416;7
463;2010;30248;66,26002286;2316,161;46;1;0,4;43;0;0;-196,5281419;103,9047259;8,068910738;7
464;2010;30086;26,80544747;2316,161;46;1;0,4;43;0;0;-196,5281419;86,74105692;7,899266207;5
465;2010;30072;88,05774278;2316,161;46;1;0,4;43;0;0;-196,5281419;97,53025736;7,917900368;7
466;2011;30248;90;2492,1365;39;3;0;20;0;0;-212,395814;103,9047259;8,068910738;7
467;2011;30086;44,00950119;2492,1365;39;3;0;20;0;0;-212,395814;86,74105692;7,899266207;5
468;2011;30184;65,55747126;2492,1365;39;3;0;20;0;0;-212,395814;120,1842264;8,055342441;7
469;2011;30072;86,46289889;2492,1365;39;3;0;20;0;0;-212,395814;97,53025736;7,917900368;7
470;2012;30086;32,22253521;2353,7045;48;4;0;29;0;0;-173,3388439;86,74105692;7,899266207;5
471;2012;30072;89,81265207;2353,7045;48;4;0;29;0;0;-173,3388439;97,53025736;7,917900368;7
472;2012;30241;82,63207547;2353,7045;48;4;0;29;0;0;-173,3388439;125,7625326;8,118186032;7
473;2012;30248;90;2353,7045;48;4;0;29;0;0;-173,3388439;103,9047259;8,068910738;7
474;2012;30184;44;2353,7045;48;4;0;29;0;0;-173,3388439;120,1842264;8,055342441;7
475;2013;30241;64;2172,8365;33;0;0;36;0;0;-187,4120398;125,7625326;8,118186032;7
476;2013;30248;90;2172,8365;33;0;0;36;0;0;-187,4120398;103,9047259;8,068910738;7
477;2013;30086;33,6056338;2172,8365;33;0;0;36;0;0;-187,4120398;86,74105692;7,899266207;5
478;2013;30184;73;2172,8365;33;0;0;36;0;0;-187,4120398;120,1842264;8,055342441;7
479;2013;30072;90;2172,8365;33;0;0;36;0;0;-187,4120398;97,53025736;7,917900368;7
480;2014;30248;90;2263,5795;17;0;0;4;0;0;-176,0135632;103,9047259;8,068910738;7
481;2014;30072;85,61391375;2263,5795;17;0;0;4;0;0;-176,0135632;97,53025736;7,917900368;7
482;2014;30184;67,28027682;2263,5795;17;0;0;4;0;0;-176,0135632;120,1842264;8,055342441;7
483;2014;30241;55,92590909;2263,5795;17;0;0;4;0;0;-176,0135632;125,7625326;8,118186032;7
484;2014;30086;28,32112676;2263,5795;17;0;0;4;0;0;-176,0135632;86,74105692;7,899266207;5
485;2015;30072;83,6555475;2487,347;48;6;5,9;18;0;0;-235,3188942;97,53025736;7,917900368;7
486;2015;30248;67,8687709;2487,347;48;6;5,9;18;0;0;-235,3188942;103,9047259;8,068910738;7
487;2015;30184;34,6;2487,347;48;6;5,9;18;0;0;-235,3188942;120,1842264;8,055342441;7
488;2016;30248;90;2341,4475;51;0;0,5;13;0;0;-261,0353161;103,9047259;8,068910738;7
489;2016;30241;79,37563452;2341,4475;51;0;0,5;13;0;0;-261,0353161;125,7625326;8,118186032;7
490;2016;30072;93,68944498;2341,4475;51;0;0,5;13;0;0;-261,0353161;97,53025736;7,917900368;7
491;2016;30184;39,69411765;2341,4475;51;0;0,5;13;0;0;-261,0353161;120,1842264;8,055342441;7
492;2017;30241;71,42105263;2450,061;59;7;5,9;26;0;0;-311,8925845;125,7625326;8,118186032;7
493;2017;30072;93,88888889;2450,061;59;7;5,9;26;0;0;-311,8925845;97,53025736;7,917900368;7
494;2017;30248;55,86687428;2450,061;59;7;5,9;26;0;0;-311,8925845;103,9047259;8,068910738;7
495;2017;30184;19,52280702;2450,061;59;7;5,9;26;0;0;-311,8925845;120,1842264;8,055342441;7
496;2018;30248;75,3609276;2525,4055;51;7;4;14;0;0;-136,7852333;103,9047259;8,068910738;7
497;2018;30072;94,10197802;2525,4055;51;7;4;14;0;0;-136,7852333;97,53025736;7,917900368;7
498;2018;30184;23;2525,4055;51;7;4;14;0;0;-136,7852333;120,1842264;8,055342441;7
499;2018;30241;85,2361809;2525,4055;51;7;4;14;0;0;-136,7852333;125,7625326;8,118186032;7
500;2010;30334;62,60666038;2318,9935;46;1;0,4;43;0;0;-196,7569183;95,76432384;8,04960091;7
501;2010;30041;51,47496617;2318,9935;46;1;0,4;43;0;0;-196,7569183;97,91211938;8,078822312;7
502;2010;30049;89,79493859;2318,9935;46;1;0,4;43;0;0;-196,7569183;121,226201;8,126481139;7
503;2010;30014;45,91407407;2318,9935;46;1;0,4;43;0;0;-196,7569183;98,64354564;8,125468303;7
504;2011;30334;80,74182887;2494,763;39;3;0;19;0;0;-212,5414204;95,76432384;8,04960091;7
