Unnamed: 0;Municipality;nom_commune;code_departement;cluster;nom_region;latitude;longitude;EC_Earth_precipitation_total;HadGEM3_precipitation_total;MPI-ESM1_precipitation_total;UKESM1_precipitation_total;IPSL_precipitation_total;precipitation_total_avril_septembre;EC_Earth_tmax;HadGEM3_tmax;MPI-ESM1_tmax;UKESM1_tmax_mean;IPSL_tmax_mean;tmax_mean;EC_Earth_tmoy;HadGEM3_tmoy;MPI-ESM1_tmoy;UKESM1_tmoy;IPSL_tmoy;temp_moyenne;EC_Earth_tmin;HadGEM3_tmin;MPI-ESM1_tmin;UKESM1_tmin;IPSL_tmin;tmin_mean;amplitude_thermique
#;;a;;;;;;mm;mm;mm;mm;mm;mm;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C
;34001;abeilhan;34;5;occitanie;43,457634;3,2998164;253;217;225;215;230;225;27,299997;28,300003;26,766668;29,066666;27,450003;27,450003;22,166665;22,5666685;21,5250005;23,3916665;22,1750015;22,1750015;17,033333;16,833334;16,283333;17,716667;16,9;16,9;10,550003
;34002;adissan;34;3;occitanie;43,5350037;3,4260292;255;217;225;216;229;225;27,4;28,35;26,866667;29,133331;27,533333;27,533333;22,3083325;22,683333;21,666667;23,508332;22,291667;22,3083325;17,216665;17,016666;16,466667;17,883333;17,050001;17,050001;10,483332
;34003;agde;34;6;occitanie;43,3092957;3,4841318;239;201;212;202;216;212;26,983332;27,933332;26,466667;28,650002;27,15;27,15;22,399999;22,8249985;21,791667;23,616668;22,4249995;22,4249995;17,816666;17,716665;17,116667;18,583334;17,699999;17,716665;9,433335
;34004;agel;34;3;occitanie;43,3479614;2,8535292;265;233;240;229;244;240;26,116667;27,200003;25,5;27,983332;26,266665;26,266665;21,1750005;21,5666685;20,475;22,4333325;21,191666;21,191666;16,233334;15,933334;15,45;16,883333;16,116667;16,116667;10,149998
;34006;aigne;34;3;occitanie;43,3260345;2,7927752;261;229;238;227;241;238;26,300003;27,383333;25,666666;28,183332;26,433334;26,433334;21,3500015;21,7166665;20,616666;22,599999;21,341667;21,3500015;16,4;16,05;15,566666;17,016666;16,25;16,25;10,183334
;30003;aigues mortes;30;6;occitanie;43,5505409;4,1841888;271;230;241;230;246;241;27,516665;28,216667;26,849998;28,950003;27,516668;27,516668;22,616666;22,916667;21,8583325;23,6500015;22,475001;22,616666;17,716667;17,616667;16,866667;18,35;17,433334;17,616667;9,900001
;11001;aigues vives;11;1;occitanie;43,2351379;2,5328343;279;243;254;241;256;254;26,533333;27,666666;25,9;28,416666;26,75;26,75;21,3416665;21,7583325;20,6249995;22,625;21,4333335;21,4333335;16,15;15,849999;15,349999;16,833334;16,116667;16,116667;10,633333
;30004;aigues vives;30;5;occitanie;43,7343712;4,1911063;294;252;262;251;266;262;27,949999;28,699999;27,216667;29,449999;27,9;27,949999;22,541666;22,8166665;21,7333335;23,5666665;22,358334;22,541666;17,133333;16,933334;16,25;17,683334;16,816668;16,933334;11,016665
;34007;aigues vives;34;3;occitanie;43,3478889;2,8253129;269;236;244;232;247;244;26,03333;27,1;25,383333;27,883331;26,166666;26,166666;21,066665;21,425;20,333333;22,3083325;21,075;21,075;16,1;15,75;15,283333;16,733334;15,983334;15,983334;10,183332
;30006;aimargues;30;5;occitanie;43,6718559;4,2038946;284;245;253;242;260;253;28,066666;28,799997;27,333334;29,550001;28,066668;28,066668;22,625;22,9083315;21,8166675;23,6500015;22,4750005;22,625;17,183334;17,016666;16,300001;17,750002;16,883333;17,016666;11,050002
;11003;ajac;11;1;occitanie;43,044693;2,1365159;347;301;312;297;313;312;25,65;26,883331;25,099998;27,549997;25,950003;25,950003;20,258334;20,733332;19,616666;21,5833315;20,4083355;20,4083355;14,866668;14,583333;14,133334;15,616666;14,866668;14,866668;11,083335
;11004;alaigne;11;1;occitanie;43,0979767;2,0920765;362;314;325;309;326;325;25,433332;26,666664;24,883333;27,333334;25,699999;25,699999;19,999999;20,4916655;19,358333;21,325;20,149999;20,149999;14,566666;14,316667;13,833333;15,316666;14,599999;14,566666;11,133333
;11008;alet les bains;11;1;occitanie;42,9941978;2,2586849;351;304;317;300;317;317;24,683334;25,866667;24,083334;26,550001;24,966665;24,966665;19,7000005;20,1583335;19,0083335;21,0000005;19,833333;19,833333;14,716667;14,45;13,933333;15,45;14,700001;14,700001;10,266664
;34009;alignan du vent;34;3;occitanie;43,4688721;3,339623;255;218;226;217;230;226;27,150002;28,116667;26,616667;28,9;27,283333;27,283333;22,0916675;22,4750005;21,4333335;23,291667;22,075;22,0916675;17,033333;16,833334;16,25;17,683334;16,866667;16,866667;10,416666
;11009;alzonne;11;1;occitanie;43,2652245;2,174803;321;281;290;276;292;290;26,049997;27,233332;25,483332;27,949999;26,266665;26,266665;20,608331;21,05;19,9416665;21,891666;20,708332;20,708332;15,166665;14,866668;14,400001;15,833333;15,149999;15,149999;11,116666
;34010;aniane;34;3;occitanie;43,6833763;3,5922244;274;231;239;233;247;239;26,41667;27,300001;25,816668;28,116669;26,483335;26,483335;21,533335;21,8500005;20,8333345;22,666668;21,4583335;21,533335;16,65;16,4;15,850001;17,216667;16,433332;16,433332;10,050003
;11010;antugnac;11;1;occitanie;42,962204;2,2189729;375;325;338;320;338;338;24,566666;25,733332;23,933332;26,400002;24,816668;24,816668;19,3916665;19,841666;18,6833325;20,6583345;19,500001;19,500001;14,216667;13,95;13,433333;14,916667;14,183334;14,183334;10,633334
;30012;aramon;30;5;occitanie;43,9043541;4,6832366;329;287;295;284;302;295;28,366669;29,050001;27,483335;29,799997;28,25;28,366669;22,7333335;22,9416675;21,7916675;23,666665;22,466667;22,7333335;17,099998;16,833334;16,1;17,533333;16,683334;16,833334;11,533335
;66008;argeles sur mer;66;2;occitanie;42,5350876;3,0242193;269;231;252;232;243;243;25,099998;26,066668;24,333334;26,699999;25,25;25,25;20,9083325;21,308334;20,066667;22,041666;20,883334;20,9083325;16,716667;16,55;15,8;17,383333;16,516668;16,55;8,7
;11012;argeliers;11;6;occitanie;43,3113365;2,9104886;249;218;227;215;228;227;26,783335;27,883333;26,166666;28,616669;26,933334;26,933334;21,7750005;22,175;21,066666;23,033334;21,8;21,8;16,766666;16,466667;15,966666;17,449999;16,666666;16,666666;10,266668
;34012;argelliers;34;4;occitanie;43,7308121;3,6526229;303;260;267;258;275;267;25,049997;25,949999;24,449999;26,733332;25,1;25,1;20,3999985;20,7083325;19,683333;21,491666;20,3;20,3999985;15,75;15,466666;14,916667;16,25;15,5;15,5;9,6
;11013;argens minervois;11;6;occitanie;43,245739;2,7709413;247;218;225;214;227;225;26,983332;28,066666;26,333334;28,800001;27,116667;27,116667;21,9333325;22,308333;21,1833335;23,166667;21,941666;21,941666;16,883333;16,55;16,033333;17,533333;16,766665;16,766665;10,350002
;11014;armissan;11;6;occitanie;43,1873894;3,0890152;240;207;216;205;219;216;26,300001;27,333334;25,683334;28,050003;26,449999;26,449999;21,6833345;22,1000005;20,991667;22,925002;21,699999;21,699999;17,066668;16,866667;16,3;17,800001;16,949999;16,949999;9,5
;11016;arquettes en val;11;1;occitanie;43,1050911;2,4973755;330;289;299;284;302;299;24,299997;25,450003;23,666666;26,15;24,566666;24,566666;19,608332;20,0333355;18,9;20,891667;19,7499995;19,7499995;14,916667;14,616668;14,133334;15,633334;14,933333;14,916667;9,649999
;11018;arzens;11;1;occitanie;43,2012634;2,204571;347;302;311;297;314;311;25,133333;26,35;24,583334;27,066666;25,400002;25,400002;19,9416665;20,4083335;19,3000005;21,2666665;20,075001;20,075001;14,75;14,466667;14,016667;15,466667;14,75;14,75;10,650002
;30018;asperes;30;7;occitanie;43,8070602;4,0390196;299;258;264;255;272;264;26,916666;27,716665;26,199999;28,516665;26,916666;26,916666;21,699999;21,958332;20,8916655;22,733332;21,533333;21,699999;16,483332;16,199999;15,583332;16,949999;16,15;16,199999;10,716667
;34013;aspiran;34;3;occitanie;43,5671921;3,4483216;259;221;228;219;233;228;26,983335;27,949999;26,400002;28,700003;27,1;27,1;21,975001;22,366666;21,316668;23,1500015;21,9500005;21,975001;16,966667;16,783333;16,233334;17,6;16,800001;16,800001;10,299999
;34014;assas;34;7;occitanie;43,7104454;3,8982704;285;243;251;242;259;251;26,683334;27,533333;25,999998;28,316668;26,683334;26,683334;21,6083335;21,9249995;20,8583325;22,700001;21,475;21,6083335;16,533333;16,316666;15,716667;17,083334;16,266666;16,316666;10,366668
;34015;assignan;34;3;occitanie;43,4002495;2,8866763;280;243;252;240;256;252;25,449999;26,516665;24,833334;27,316666;25,6;25,6;20,63333375;21,0166655;19,9250005;21,8916665;20,6583335;20,6583335;15,8166685;15,516666;15,016667;16,466667;15,716667;15,716667;9,883333
;30020;aubord;30;5;occitanie;43,7515526;4,3173575;305;262;270;260;277;270;28,1;28,816666;27,283333;29,566666;28,016665;28,1;22,675;22,9250005;21,8083335;23,666666;22,4583325;22,675;17,25;17,033335;16,333334;17,766666;16,9;17,033335;11,066665
;34016;aumelas;34;3;occitanie;43,5776405;3,6174262;280;238;246;236;252;246;25,916666;26,849998;25,383333;27,616669;26,033333;26,033333;21,133333;21,516665;20,483333;22,3083335;21,0916665;21,133333;16,35;16,183332;15,583333;16,999998;16,15;16,183332;9,850001
;34018;autignac;34;2;occitanie;43,5000343;3,1674125;265;229;236;226;241;236;25,966667;26,983332;25,4;27,75;26,116669;26,116669;21,1916665;21,574999;20,5250005;22,3916665;21,200001;21,200001;16,416666;16,166666;15,650001;17,033333;16,283333;16,283333;9,833336
;34020;azillanet;34;3;occitanie;43,3238373;2,7455108;262;230;240;226;242;240;26,699999;27,799997;26,066666;28,583334;26,833334;26,833334;21,5583325;21,9499985;20,841666;22,833334;21,583334;21,583334;16,416666;16,1;15,616666;17,083334;16,333334;16,333334;10,5
;11022;azille;11;6;occitanie;43,2738876;2,6567986;267;234;244;231;245;244;26,866667;27,966667;26,266668;28,75;27,049997;27,049997;21,6000005;21,9916675;20,9000005;22,883333;21,666665;21,666665;16,333334;16,016668;15,533333;17,016666;16,283333;16,283333;10,766664
;11023;badens;11;1;occitanie;43,2212448;2,5050173;279;243;254;241;256;254;26,533333;27,666666;25,9;28,416666;26,75;26,75;21,3416665;21,7583325;20,6249995;22,625;21,4333335;21,4333335;16,15;15,849999;15,349999;16,833334;16,116667;16,116667;10,633333
;66011;bages;66;6;occitanie;42,6077614;2,8890972;236;203;220;204;215;215;27,083334;28,050001;26,349998;28,733332;27,233335;27,233335;22,208334;22,5750005;21,374999;23,366666;22,2000005;22,208334;17,333334;17,1;16,4;18;17,166666;17,166666;10,066669
;11025;bagnoles;11;1;occitanie;43,2679024;2,4489684;299;261;271;257;272;271;26,316666;27,449997;25,699999;28,183334;26,516665;26,516665;20,9999995;21,4166645;20,299999;22,2750005;21,083333;21,083333;15,683333;15,383332;14,899999;16,366667;15,650001;15,650001;10,866664
;30028;bagnols sur ceze;30;7;occitanie;44,1628189;4,6246486;379;334;331;327;344;334;27,6;28,633333;26,933332;29,416664;27,716667;27,716667;21,85;22,2499995;21,1083325;23,0166655;21,8000005;21,85;16,1;15,866666;15,283333;16,616667;15,883334;15,883334;11,833333
;66014;baixas;66;3;occitanie;42,7457008;2,8054805;238;206;220;205;216;216;27;28;26,25;28,683334;27,116667;27,116667;22,1416665;22,5;21,3166665;23,316667;22,1000005;22,1416665;17,283333;17;16,383333;17,95;17,083334;17,083334;10,033333
;11027;barbaira;11;1;occitanie;43,175148;2,5144706;284;247;258;245;259;258;26,050001;27,200003;25,4;27,9;26,283333;26,283333;21,050001;21,466668;20,316667;22,325;21,1500005;21,1500005;16,050001;15,733333;15,233334;16,75;16,016668;16,016668;10,266665
;30029;barjac;30;5;occitanie;44,3123817;4,3487458;392;343;338;336;352;343;26,333334;27,616667;25,833334;28,449999;26,633333;26,633333;20,6416675;21,1833335;20,025;21,958333;20,7333325;20,7333325;14,950001;14,75;14,216666;15,466667;14,833332;14,833332;11,800001
;30030;baron;30;5;occitanie;44,0554504;4,2746797;358;310;311;306;323;311;26,566668;27,58333;25,900002;28,383331;26,683334;26,683334;21,0416675;21,4416645;20,2916675;22,208333;20,991667;21,0416675;15,516667;15,299999;14,683333;16,033335;15,3;15,3;11,383334
;34025;bassan;34;5;occitanie;43,40868;3,2554038;249;213;222;211;226;222;27,316668;28,316666;26,766668;29,066668;27,466667;27,466667;22,2166675;22,616666;21,5666675;23,441667;22,2416675;22,2416675;17,116667;16,916666;16,366667;17,816666;17,016668;17,016668;10,449999
;30032;beaucaire;30;5;occitanie;43,7797356;4,5938392;310;270;281;268;284;281;28,433332;29,050001;27,533333;29,766668;28,316666;28,433332;22,891666;23,083334;21,95;23,800001;22,6333325;22,891666;17,35;17,116667;16,366667;17,833334;16,949999;17,116667;11,316665
;34026;beaufort;34;5;occitanie;43,3041801;2,7678614;268;236;244;231;247;244;26,200003;27,300003;25,583334;28,083334;26,366667;26,366667;21,208334;21,600002;20,4999995;22,491668;21,241667;21,241667;16,216665;15,900001;15,416665;16,900002;16,116667;16,116667;10,25
;30033;beauvoisin;30;5;occitanie;43,6959877;4,3224649;301;257;269;258;275;269;27,883333;28,566666;27,099998;29,300001;27,833334;27,883333;22,55;22,8083335;21,708332;23,541668;22,3583335;22,55;17,216667;17,050001;16,316666;17,783335;16,883333;17,050001;10,833332
;34028;bedarieux;34;3;occitanie;43,6127357;3,1662498;282;241;252;240;257;252;25,216667;26,25;24,633333;27,033335;25,333334;25,333334;20,4666665;20,858333;19,783333;21,6750005;20,45;20,4666665;15,716666;15,466666;14,933333;16,316666;15,566666;15,566666;9,766668
;34029;belarga;34;5;occitanie;43,5539398;3,4993558;253;215;223;214;228;223;27,316666;28,300001;26,783333;29,050001;27,433329;27,433329;22,2583325;22,666667;21,625;23,4416675;22,241665;22,2583325;17,199999;17,033333;16,466667;17,833334;17,050001;17,050001;10,383328
;30034;bellegarde;30;5;occitanie;43,7516403;4,4958606;315;271;281;271;288;281;28,283333;29;27,516665;29,716665;28,233332;28,283333;22,7916665;23,025;21,9333315;23,75;22,5583325;22,7916665;17,3;17,05;16,349998;17,783335;16,883333;17,05;11,233333
;11034;belveze du razes;11;1;occitanie;43,1238136;2,0910823;362;314;325;309;326;325;25,433332;26,666664;24,883333;27,333334;25,699999;25,699999;19,999999;20,4916655;19,358333;21,325;20,149999;20,149999;14,566666;14,316667;13,833333;15,316666;14,599999;14,566666;11,133333
;34030;berlou;34;2;occitanie;43,498703;2,9500434;313;271;282;269;286;282;24,283333;25,35;23,683332;26,150002;24,433332;24,433332;19,666666;20,0666665;18,983333;20,9083345;19,6749995;19,6749995;15,049999;14,783333;14,283334;15,666667;14,916667;14,916667;9,516665
;34031;bessan;34;6;occitanie;43,3570938;3,4160185;241;205;214;205;220;214;27,25;28,21667;26,733335;28,966665;27,416666;27,416666;22,333333;22,7583355;21,7083345;23,5666655;22,3583335;22,3583335;17,416666;17,300001;16,683334;18,166666;17,300001;17,300001;10,116665
;34032;beziers;34;6;occitanie;43,3474655;3,2308598;251;215;225;213;228;225;27,25;28,216667;26,666666;29;27,383337;27,383337;22,241667;22,625;21,574999;23,458333;22,250002;22,250002;17,233334;17,033333;16,483332;17,916666;17,116667;17,116667;10,26667
;30039;bezouce;30;5;occitanie;43,874649;4,5005374;329;286;295;284;302;295;28,35;29,050001;27,516665;29,800001;28,25;28,35;22,633333;22,841667;21,7333325;23,583334;22,383334;22,633333;16,916666;16,633333;15,95;17,366667;16,516668;16,633333;11,716667
;11040;bizanet;11;6;occitanie;43,1483841;2,8698385;246;215;223;212;225;223;26,683332;27,75;26,016665;28,516665;26,833334;26,833334;21,7833325;22,1500005;21,024999;23,0416655;21,7999995;21,7999995;16,883333;16,550001;16,033333;17,566666;16,766665;16,766665;10,066669
;11041;bize minervois;11;3;occitanie;43,3297653;2,8712981;253;222;231;219;232;231;26,550001;27,616669;25,91667;28,383331;26,683334;26,683334;21,550001;21,9333345;20,833335;22,791665;21,566667;21,566667;16,550001;16,25;15,75;17,199999;16,45;16,45;10,233334
;30041;blauzac;30;7;occitanie;43,9666519;4,3749399;341;297;299;292;309;299;27,516668;28,383333;26,799997;29,183334;27,516668;27,516668;21,875001;22,1666665;21,066665;22,933333;21,7166675;21,875001;16,233334;15,95;15,333333;16,683332;15,916667;15,95;11,566668
;11042;blomac;11;6;occitanie;43,2136803;2,589036;270;237;246;232;247;246;26,65;27,766665;26,033333;28,533333;26,849998;26,849998;21,483333;21,8749995;20,774999;22,7666675;21,5583315;21,5583315;16,316666;15,983334;15,516665;17,000002;16,266665;16,266665;10,583333
;34033;boisseron;34;7;occitanie;43,752449;4,0759406;290;250;257;248;264;257;27,466665;28,266665;26,733332;29,033333;27,433334;27,466665;22,091666;22,358332;21,266666;23,116666;21,916667;22,091666;16,716667;16,449999;15,8;17,199999;16,4;16,449999;11,016666
;30047;bouillargues;30;5;occitanie;43,8017998;4,434617;322;279;288;278;294;288;28,466667;29,183334;27,700003;29,933332;28,4;28,466667;22,8083345;23,041667;21,950001;23,791666;22,583333;22,8083345;17,150002;16,9;16,199999;17,65;16,766666;16,9;11,566667
;34037;boujan sur libron;34;6;occitanie;43,3797302;3,263406;249;213;222;211;226;222;27,316668;28,316666;26,766668;29,066668;27,466667;27,466667;22,2166675;22,616666;21,5666675;23,441667;22,2416675;22,2416675;17,116667;16,916666;16,366667;17,816666;17,016668;17,016668;10,449999
;30049;bourdic;30;7;occitanie;43,9777031;4,3346019;341;297;299;292;309;299;27,516668;28,383333;26,799997;29,183334;27,516668;27,516668;21,875001;22,1666665;21,066665;22,933333;21,7166675;21,875001;16,233334;15,95;15,333333;16,683332;15,916667;15,95;11,566668
;11048;boutenac;11;6;occitanie;43,1462021;2,7982733;252;220;228;217;230;228;26,666666;27,783333;26;28,5;26,78333;26,78333;21,7250005;22,1166665;20,96666575;22,9833335;21,724998;21,7250005;16,783335;16,45;15,9333315;17,466667;16,666666;16,666666;10,116664
;30050;bragassargues;30;5;occitanie;43,9189377;4,0457878;316;271;275;270;287;275;26,716667;27,6;26,033333;28,4;26,766665;26,766665;21,416667;21,7250005;20,6416665;22,491667;21,299999;21,416667;16,116667;15,850001;15,25;16,583334;15,833333;15,850001;10,916664
;11049;bram;11;1;occitanie;43,2514305;2,1105866;334;290;300;287;303;300;26,199999;27,400002;25,650002;28,133331;26,416666;26,416666;20,6249995;21,075001;19,9750005;21,9333325;20,725;20,725;15,05;14,75;14,299999;15,733334;15,033334;15,033334;11,383332
;34041;brignac;34;5;occitanie;43,6220589;3,4707627;256;218;225;216;231;225;27,333334;28,266668;26,749998;29,033335;27,433329;27,433329;22,2250005;22,591668;21,549999;23,3916675;22,199997;22,2250005;17,116667;16,916668;16,35;17,75;16,966665;16,966665;10,466664
;34042;brissac;34;3;occitanie;43,8676491;3,7054639;292;252;255;248;264;255;25,699999;26,616667;25,049997;27,4;25,749998;25,749998;20,8833335;21,1750005;20,1166655;21,95;20,758332;20,8833335;16,066668;15,733334;15,183334;16,5;15,766666;15,766666;9,983332
;30055;brouzet les ales;30;5;occitanie;44,1329117;4,2515244;383;334;332;327;346;334;25,633333;26,716665;25,033333;27,533335;25,783335;25,783335;20,1999995;20,6166655;19,4833335;21,3916675;20,1666675;20,1999995;14,766666;14,516666;13,933334;15,25;14,55;14,55;11,233335
;30054;brouzet les quissac;30;4;occitanie;43,863205;3,9838085;297;256;261;253;270;261;26,849998;27,633333;26,1;28,449999;26,816668;26,849998;21,599999;21,8500005;20,7833335;22,6249995;21,4250005;21,599999;16,35;16,066668;15,466667;16,8;16,033333;16,066668;10,78333
;11053;brugairolles;11;1;occitanie;43,1355133;2,160753;348;302;312;298;314;312;25,516668;26,733332;24,983335;27,433334;25,766665;25,766665;20,158334;20,5999995;19,4916675;21,458334;20,2666655;20,2666655;14,8;14,466667;14;15,483334;14,766666;14,766666;10,999999
;34044;cabrerolles;34;2;occitanie;43,5345726;3,1222496;286;245;256;243;260;256;24,733332;25,733332;24,15;26,550001;24,833334;24,833334;20,274999;20,649999;19,5999995;21,508334;20,266667;20,274999;15,816666;15,566666;15,049999;16,466667;15,7;15,7;9,133334
;30060;caissargues;30;5;occitanie;43,7922897;4,3952966;317;274;283;273;290;283;28,466667;29,183332;27,683334;29,933332;28,383333;28,466667;22,8583335;23,0833335;21,975001;23,833333;22,6166665;22,8583335;17,25;16,983335;16,266668;17,733334;16,85;16,983335;11,483332
;30062;calvisson;30;5;occitanie;43,7878838;4,1889062;301;259;266;257;273;266;27,650002;28,433334;26,916664;29,199999;27,616669;27,650002;22,283334;22,5666665;21,466666;23,324999;22,1083345;22,283334;16,916666;16,699999;16,016668;17,449999;16,6;16,699999;10,950003
;34047;campagnan;34;5;occitanie;43,5404243;3,4931383;251;213;221;212;226;221;27,349998;28,316668;26,83333;29,083334;27,483332;27,483332;22,299998;22,700001;21,666665;23,4833335;22,283333;22,299998;17,249998;17,083334;16,5;17,883333;17,083334;17,083334;10,399998
;34048;campagne;34;7;occitanie;43,7864418;4,0341873;289;249;257;248;263;257;27,233335;28,050001;26,550001;28,816666;27,249998;27,249998;21,9500005;22,2250015;21,1750005;22,991666;21,799999;21,9500005;16,666666;16,400002;15,8;17,166666;16,35;16,400002;10,849996
;11064;camplong d aude;11;3;occitanie;43,1329613;2,6535501;290;254;262;249;264;262;25,6;26,71667;24,949999;27,416666;25,800001;25,800001;20,7250005;21,1250015;19,9916665;22;20,8000005;20,8000005;15,850001;15,533333;15,033334;16,583334;15,8;15,8;10,000001
;30065;canaules et argentieres;30;7;occitanie;43,9792557;4,0482745;316;271;275;271;286;275;27,133333;28,049997;26,433334;28,85;27,183332;27,183332;21,6083335;21,933332;20,816667;22,7000005;21,4999995;21,6083335;16,083334;15,816667;15,2;16,550001;15,816667;15,816667;11,366665
;11067;canet;11;6;occitanie;43,2264481;2,8312562;246;216;223;212;225;223;27,15;28,216667;26,5;28,966665;27,266668;27,266668;22,033333;22,3916675;21,291667;23,2833325;22,0250005;22,033333;16,916666;16,566668;16,083334;17,6;16,783333;16,783333;10,483335
;34051;canet;34;5;occitanie;43,5983276;3,4832592;256;218;225;216;231;225;27,333334;28,266668;26,749998;29,033335;27,433329;27,433329;22,2250005;22,591668;21,549999;23,3916675;22,199997;22,2250005;17,116667;16,916668;16,35;17,75;16,966665;16,966665;10,466664
;66037;canet en roussillon;66;6;occitanie;42,6838989;3,0109048;217;187;203;188;197;197;26,65;27,633333;25,933334;28,25;26,800001;26,800001;22,233333;22,6416665;21,4416665;23,3916665;22,216666;22,233333;17,816666;17,65;16,949999;18,533333;17,633331;17,65;9,150001
;30066;cannes et clairan;30;5;occitanie;43,9115028;4,0851336;313;269;275;267;284;275;26,9;27,75;26,183334;28,533333;26,933332;26,933332;21,5916675;21,875001;20,783334;22,6333335;21,4499995;21,5916675;16,283335;16,000002;15,383334;16,733334;15,966667;16,000002;10,93333
;11068;capendu;11;6;occitanie;43,1834145;2,5534608;274;241;249;236;251;249;26,21667;27,349998;25,583334;28,050001;26,433334;26,433334;21,2083345;21,616666;20,5000005;22,4750005;21,3;21,3;16,199999;15,883334;15,416667;16,9;16,166666;16,166666;10,266668
;34052;capestang;34;5;occitanie;43,3218956;3,0480511;238;203;213;203;217;213;27,199999;28,25;26,616667;29,016665;27,35;27,35;22,108332;22,5250005;21,4416665;23,3749995;22,125;22,125;17,016665;16,800001;16,266666;17,733334;16,9;16,9;10,45
;66039;caramany;66;2;occitanie;42,7367516;2,5599797;320;277;295;274;288;288;24,699999;25,766668;24,016668;26,449999;24,933334;24,933334;19,941666;20,3583345;19,1833335;21,1583325;20,0166675;20,0166675;15,183333;14,950001;14,349999;15,866666;15,100001;15,100001;9,833333
;11069;carcassonne;11;1;occitanie;43,2094154;2,3434222;300;261;269;257;272;269;26,4;27,583334;25,816666;28,316668;26,65;26,65;21,10833425;21,5583335;20,4499995;22,4250015;21,23333425;21,23333425;15,8166685;15,533333;15,083333;16,533335;15,8166685;15,8166685;10,8333315
;30068;cardet;30;7;occitanie;44,0149727;4,0888028;321;277;279;275;290;279;27,199999;28,183332;26,533335;28,983332;27,283333;27,283333;21,5749995;21,9499995;20,816667;22,708333;21,4999995;21,5749995;15,95;15,716667;15,099999;16,433334;15,716666;15,716667;11,566666
;11070;carlipa;11;1;occitanie;43,3061638;2,1216018;344;299;308;295;313;308;25,866667;27,050001;25,333334;27,783333;26,083334;26,083334;20,391667;20,825;19,7666675;21,6666665;20,483333;20,483333;14,916667;14,599999;14,200001;15,55;14,883332;14,883332;11,200002
;30070;carsan;30;7;occitanie;44,2301865;4,5853286;398;351;345;342;361;351;27,050001;28,199999;26,416666;29;27,250002;27,250002;21,325;21,7916655;20,6166665;22,5666665;21,3333345;21,3333345;15,599999;15,383332;14,816667;16,133333;15,416667;15,416667;11,833335
;66041;cases de pene;66;3;occitanie;42,7874985;2,778069;252;218;234;217;229;229;26,433332;27,5;25,75;28,166666;26,616663;26,616663;21,6583325;22,041667;20,8666665;22,8500005;21,666665;21,666665;16,883333;16,583334;15,983333;17,533335;16,716667;16,716667;9,899996
;11077;castelnau d aude;11;6;occitanie;43,2330284;2,6773355;262;229;239;228;240;239;26,699999;27,85;26,08333;28,583334;26,916666;26,916666;21,6083325;22,016667;20,8833315;22,8916665;21,683333;21,683333;16,516666;16,183334;15,683333;17,199999;16,45;16,45;10,466666
;34056;castelnau de guers;34;6;occitanie;43,4356003;3,4707322;250;212;220;213;226;220;27,166666;28,116663;26,650002;28,9;27,316666;27,316666;22,2333335;22,6333315;21,608335;23,449999;22,233333;22,2333335;17,300001;17,15;16,566668;17,999998;17,15;17,15;10,166666
;34057;castelnau le lez;34;5;occitanie;43,6377258;3,9124193;271;231;238;231;247;238;27,116663;27,949999;26,483335;28,666666;27,116667;27,116667;22,0999985;22,416666;21,358335;23,166666;21,9666665;22,0999985;17,083334;16,883333;16,233335;17,666666;16,816666;16,883333;10,233334
;30072;castelnau valence;30;7;occitanie;44,0094032;4,2443705;337;292;293;287;304;293;27,116669;28,050001;26,433334;28,866669;27,183334;27,183334;21,52500025;21,866667;20,758333;22,6333345;21,4166675;21,52500025;15,9333315;15,683333;15,083332;16,4;15,650001;15,683333;11,500001
;34058;castries;34;7;occitanie;43,6886978;3,9797263;278;239;247;236;255;247;27,199999;28;26,549997;28,766668;27,199999;27,199999;22;22,283333;21,2499985;23,058333;21,8499995;22;16,800001;16,566666;15,95;17,349998;16,5;16,566666;10,633333
;11081;caunes minervois;11;1;occitanie;43,3326149;2,5163295;296;260;269;255;272;269;26;27,116667;25,383333;27,883333;26,200003;26,200003;20,7916665;21,1916665;20,083333;22,0666665;20,8750015;20,8750015;15,583333;15,266666;14,783333;16,25;15,55;15,55;10,650003
;34060;causse de la selle;34;4;occitanie;43,7932243;3,6296182;297;255;261;253;269;261;25,366667;26,283333;24,700003;27,050001;25,416666;25,416666;20,633333;20,941666;19,866668;21,716667;20,524999;20,633333;15,899999;15,599999;15,033333;16,383333;15,633332;15,633332;9,783334
;34061;causses et veyran;34;2;occitanie;43,4681206;3,0913186;265;230;237;227;242;237;25,916666;26,966665;25,383333;27,766668;26,066668;26,066668;21,208333;21,5999985;20,55;22,4500005;21,2250005;21,2250005;16,5;16,233332;15,716667;17,133333;16,383333;16,383333;9,683335
;34062;caussiniojouls;34;2;occitanie;43,5489464;3,1559675;293;252;263;250;266;263;24,466667;25,516668;23,9;26,299997;24,599998;24,599998;19,95;20,341668;19,2833335;21,1749985;19,941666;19,95;15,433333;15,166668;14,666667;16,05;15,283334;15,283334;9,316664
