type_mvt;code_couleur;annee;volume;surface;code_cepage;cvi;rendement;commune;rendement_plafonne_RS;rendement_plafonne_RG_BL;Zone;code_departement;departement
REVE;RS;2023;45.0;0.6359;PINO;1133000031;;11330;100;0;1;11;Aude
REVE;RG;2023;32.0;1.832;MERL;1133000031;;11330;0;90;1;11;Aude
REVE;RG;2023;255.0;4.3207;CASA;1135500570;;11355;0;90;1;11;Aude
REVE;RG;2023;120.0;2.731;SYRA;1143303770;;11433;0;90;1;11;Aude
REVE;RG;2023;120.0;3.6805;GREN;1143303770;;11433;0;90;1;11;Aude
REVE;RG;2023;54.0;0.75;GREN;3000400151;;30004;0;90;5;30;Gard
REVE;RG;2023;60.0;0.81;SYRA;3000405870;;30004;0;90;5;30;Gard
REVE;RS;2023;105.0;1.2;MERL;3000405870;;30004;100;0;5;30;Gard
REVE;RG;2023;200.0;2.3;SYRA;3000405870;;30004;0;90;5;30;Gard
REVE;BL;2023;417.0;4.6335;CHAR;3000607840;;30006;0;90;5;30;Gard
REVE;BL;2023;417.0;4.6335;CHAR;3000607840;;30006;0;90;5;30;Gard
REVE;RG;2023;417.0;4.6337;MERL;3000607840;;30006;0;90;5;30;Gard
REVE;BL;2023;417.0;4.6335;CHAR;3000607840;;30006;0;90;5;30;Gard
REVE;BL;2023;50.0;0.5556;GEWU;3000607840;;30006;0;90;5;30;Gard
REVE;BL;2023;144.0;1.6;CHAR;3000607860;;30006;0;90;5;30;Gard
REVE;RG;2023;205.0;2.2777;MERL;3000607860;;30006;0;90;5;30;Gard
REVE;BL;2023;300.0;3.3335;CHAR;3000607860;;30006;0;90;5;30;Gard
REVE;RS;2023;210.0;2.1;GREN;3000607860;;30006;100;0;5;30;Gard
REVE;RS;2023;120.0;1.2;GREG;3000607860;;30006;100;0;5;30;Gard
REVE;BL;2023;117.0;1.3;CHAR;3000607860;;30006;0;90;5;30;Gard
REVE;RS;2023;480.0;5.3334;GREN;3400205690;;34002;100;0;3;34;Hérault
REVE;RS;2023;470.0;5.2223;CINS;3400205690;;34002;100;0;3;34;Hérault
REVE;RS;2023;580.0;6.4445;GREN;3400205690;;34002;100;0;3;34;Hérault
REVE;BL;2023;473.0;5.2556;SAUV;3400205690;;34002;0;90;3;34;Hérault
REVE;RS;2023;470.0;4.7;CINS;3400205690;;34002;100;0;3;34;Hérault
REVE;RS;2023;570.0;5.7;SYRA;3400205690;;34002;100;0;3;34;Hérault
REVE;RS;2023;287.0;3.0;GERS;3400205690;;34002;100;0;3;34;Hérault
REVE;BL;2023;195.0;2.1667;SAUV;3400205690;;34002;0;90;3;34;Hérault
REVE;RG;2023;152.0;1.7;CASA;3400205690;;34002;0;90;3;34;Hérault
REVE;RS;2023;280.0;2.9;GERS;3400205690;;34002;100;0;3;34;Hérault
REVE;RS;2023;93.0;0.93;PINO;3403105850;;34031;100;0;6;34;Hérault
REVE;RS;2023;57.0;0.57;PINO;3403105850;;34031;100;0;6;34;Hérault
REVE;BL;2023;52.0;0.5778;VERM;3407306020;;34073;0;90;6;34;Hérault
REVE;RG;2023;265.0;2.9477;MASE;3408406070;;34084;0;90;5;34;Hérault
REVE;RG;2023;340.0;3.7819;MERL;3408406070;;34084;0;90;5;34;Hérault
REVE;RG;2023;322.0;3.5817;CASA;3408406070;;34084;0;90;5;34;Hérault
REVE;BL;2023;310.0;3.4482;VERM;3408406070;;34084;0;90;5;34;Hérault
REVE;BL;2023;372.0;4.1379;CHAR;3408406070;;34084;0;90;5;34;Hérault
REVE;BL;2023;369.0;4.1045;SAUV;3408406070;;34084;0;90;5;34;Hérault
REVE;RG;2023;347.0;3.8598;CASA;3408406070;;34084;0;90;5;34;Hérault
REVE;BL;2023;363.0;4.0378;CHAR;3408406070;;34084;0;90;5;34;Hérault
REVE;RG;2023;343.0;3.8153;MERL;3408406070;;34084;0;90;5;34;Hérault
REVE;RG;2023;340.0;3.7819;MERL;3408406070;;34084;0;90;5;34;Hérault
REVE;RG;2023;350.0;3.8932;MERL;3408406070;;34084;0;90;5;34;Hérault
REVE;BL;2023;375.0;4.1713;CHAR;3408406070;;34084;0;90;5;34;Hérault
REVE;RG;2023;335.0;3.7263;CASA;3408406070;;34084;0;90;5;34;Hérault
REVE;BL;2023;310.0;3.4482;SAUV;3408406070;;34084;0;90;5;34;Hérault
REVE;BL;2023;900.0;10.0111;VIOG;3408406070;;34084;0;90;5;34;Hérault
REVE;BL;2023;383.0;4.2602;SAUV;3408406070;;34084;0;90;5;34;Hérault
REVE;RG;2023;980.0;10.8889;MERL;3410109510;;34101;0;90;6;34;Hérault
REVE;BL;2023;288.0;3.2;COLO;3410109510;;34101;0;90;6;34;Hérault
REVE;RG;2023;203.0;2.2555;CASA;3410109510;;34101;0;90;6;34;Hérault
REVE;RG;2023;980.0;10.8889;MERL;3410109510;;34101;0;90;6;34;Hérault
REVE;RG;2023;1010.0;11.2223;MERL;3410109510;;34101;0;90;6;34;Hérault
REVE;RG;2023;1010.0;11.2223;MERL;3410109510;;34101;0;90;6;34;Hérault
REVE;RG;2023;400.0;4.4446;CASA;3410109510;;34101;0;90;6;34;Hérault
REVE;RS;2023;330.0;3.3;CINS;3410109510;;34101;100;0;6;34;Hérault
REVE;RS;2023;330.0;3.3;CINS;3410109510;;34101;100;0;6;34;Hérault
REVE;RG;2023;980.0;10.8889;MERL;3410109510;;34101;0;90;6;34;Hérault
REVE;RG;2023;400.0;4.4445;CASA;3410109510;;34101;0;90;6;34;Hérault
REVE;RG;2023;250.0;2.7778;MERL;3416200111;;34162;0;90;5;34;Hérault
REVE;RG;2023;250.0;2.7778;MERL;3416200111;;34162;0;90;5;34;Hérault
REVE;BL;2023;200.0;2.2222;CHAR;3416200111;;34162;0;90;5;34;Hérault
REVE;RG;2023;250.0;2.7778;SYRA;3416200111;;34162;0;90;5;34;Hérault
REVE;RG;2023;250.0;2.7778;MERL;3416200111;;34162;0;90;5;34;Hérault
REVE;RG;2023;250.0;2.7779;MERL;3416200111;;34162;0;90;5;34;Hérault
REVE;RG;2023;242.0;2.689;SYRA;3416200111;;34162;0;90;5;34;Hérault
REVE;RG;2023;281.0;3.1223;MERL;3416200111;;34162;0;90;5;34;Hérault
REVE;RG;2023;249.52;2.7725;CAFR;3416200111;;34162;0;90;5;34;Hérault
REVE;RS;2023;10.5;0.3;CINS;3416222510;;34162;100;0;5;34;Hérault
REVE;BL;2023;60.0;0.6667;GREB;3419915800;;34199;0;90;5;34;Hérault
REVE;BL;2023;47.0;0.5223;VIOG;3419915800;;34199;0;90;5;34;Hérault
REVE;RG;2023;622.0;6.9187;PINO;3420306710;;34203;0;90;6;34;Hérault
REVE;RG;2023;753.0;8.3759;CASA;3420306710;;34203;0;90;6;34;Hérault
REVE;RG;2023;742.0;8.2536;CASA;3420306710;;34203;0;90;6;34;Hérault
REVE;RG;2023;386.0;4.2936;SYRA;3420306710;;34203;0;90;6;34;Hérault
REVE;RG;2023;757.0;8.4204;CASA;3420306710;;34203;0;90;6;34;Hérault
REVE;RG;2023;751.0;8.3537;CASA;3420306710;;34203;0;90;6;34;Hérault
REVE;RG;2023;432.0;4.8053;CASA;3420306710;;34203;0;90;6;34;Hérault
REVE;BL;2023;1194.0;13.2814;TERB;3420306710;;34203;0;90;6;34;Hérault
REVE;RG;2023;343.0;4.3;PINO;3428507090;;34285;0;90;3;34;Hérault
REVE;RG;2023;538.0;7.0;GREGR;3428507090;;34285;0;90;3;34;Hérault
REVE;RS;2023;249.0;2.5;GREN;3428507090;;34285;100;0;3;34;Hérault
REVE;BL;2023;180.0;2.0;CHAR;3417811210;;34178;0;90;5;34;Hérault
REVE;RS;2023;540.0;5.4;SYRA;3417811210;;34178;100;0;5;34;Hérault
REVE;BL;2023;180.0;2.0;VERM;3417811210;;34178;0;90;5;34;Hérault
REVE;BL;2023;70.0;0.8643;VERM;3417811210;;34178;0;90;5;34;Hérault
REVE;BL;2023;180.0;2.0;CHAR;3417811210;;34178;0;90;5;34;Hérault
REVE;BL;2023;180.0;2.0;CHAR;3417811210;;34178;0;90;5;34;Hérault
REVE;BL;2023;180.0;2.0;VIOG;3417811210;;34178;0;90;5;34;Hérault
REVE;RS;2023;150.0;1.5;SYRA;3417811210;;34178;100;0;5;34;Hérault
REVE;BL;2023;520.0;5.8;COLO;3417811210;;34178;0;90;5;34;Hérault
REVE;RS;2023;80.0;0.8;SYRA;3422407620;;34224;100;0;3;34;Hérault
REVE;RS;2023;80.0;0.8;GREN;3422407620;;34224;100;0;3;34;Hérault
REVE;RS;2023;10.0;0.1;SYRA;3422407620;;34224;100;0;3;34;Hérault
REVE;RS;2023;230.0;2.3;GREN;3422407620;;34224;100;0;3;34;Hérault
REVE;RS;2023;155.0;1.55;SYRA;3422407620;;34224;100;0;3;34;Hérault
REVE;RS;2023;200.0;2.0;CINS;3422407620;;34224;100;0;3;34;Hérault
REVE;RS;2023;70.0;0.7;GREN;3422407620;;34224;100;0;3;34;Hérault
REVE;RS;2023;160.0;1.6;SYRA;3422407620;;34224;100;0;3;34;Hérault
REVE;RS;2023;160.0;1.6;CINS;3422407620;;34224;100;0;3;34;Hérault
REVE;RS;2023;105.0;1.4;GREN;3430007050;;34300;100;0;5;34;Hérault
REVE;RG;2023;114.0;1.27;CASA;3430007050;;34300;0;90;5;34;Hérault
REVE;RS;2023;105.0;1.3;GREN;3430007050;;34300;100;0;5;34;Hérault
REVE;BL;2023;115.0;1.7;CHAR;3430007050;;34300;0;90;5;34;Hérault
REVE;RG;2023;125.0;1.5;MERL;3430007050;;34300;0;90;5;34;Hérault
REVE;RG;2023;115.0;1.28;CASA;3430007050;;34300;0;90;5;34;Hérault
REVE;RG;2023;125.0;1.6;MERL;3430007050;;34300;0;90;5;34;Hérault
REVE;BL;2023;97.0;1.0814;SAUV;3431000161;;34310;0;90;5;34;Hérault
REVE;BL;2023;200.0;2.23;SAUV;3431000161;;34310;0;90;5;34;Hérault
REVE;RS;2023;46.0;0.8;CINS;3405210850;;34052;100;0;5;34;Hérault
REVE;RG;2023;358.0;4.0;SYRA;3405213570;;34052;0;90;5;34;Hérault
REVE;RG;2023;275.0;3.2689;PINO;3405213570;;34052;0;90;5;34;Hérault
REVE;RG;2023;470.0;5.3684;CASA;3405213570;;34052;0;90;5;34;Hérault
REVE;RG;2023;470.0;5.3;CASA;3405213570;;34052;0;90;5;34;Hérault
REVE;RG;2023;320.0;3.7;PINO;3405213570;;34052;0;90;5;34;Hérault
REVE;RG;2023;470.0;5.258;SYRA;3405213570;;34052;0;90;5;34;Hérault
REVE;RG;2023;358.0;4.0;SYRA;3405213570;;34052;0;90;5;34;Hérault
REVE;RG;2023;470.0;5.3;CASA;3405213570;;34052;0;90;5;34;Hérault
REVE;RS;2023;223.0;2.23;GREN;3406903310;;34069;100;0;5;34;Hérault
REVE;RS;2023;325.0;3.25;GREN;3406903310;;34069;100;0;5;34;Hérault
REVE;RS;2023;220.0;2.2;CINS;3406903310;;34069;100;0;5;34;Hérault
REVE;RS;2023;285.0;2.85;MERL;3406903310;;34069;100;0;5;34;Hérault
REVE;RS;2023;292.0;2.92;CINS;3406903310;;34069;100;0;5;34;Hérault
REVE;RS;2023;299.0;2.99;MERL;3406903310;;34069;100;0;5;34;Hérault
REVE;RS;2023;297.0;2.97;GREN;3406903310;;34069;100;0;5;34;Hérault
REVE;RS;2023;325.0;3.25;SYRA;3406903310;;34069;100;0;5;34;Hérault
REVE;RS;2023;325.0;3.25;MERL;3406903310;;34069;100;0;5;34;Hérault
REVE;RG;2023;262.0;7.746;CASA;3408501090;;34085;0;90;5;34;Hérault
REVE;RG;2023;320.0;6.7852;MERL;3408501090;;34085;0;90;5;34;Hérault
REVE;BL;2023;232.0;2.9;CHAR;3409401640;;34094;0;90;3;34;Hérault
REVE;BL;2023;60.0;1.229;MUPG;3409401640;;34094;0;90;3;34;Hérault
REVE;RG;2023;152.0;1.6888;GREN;3409401640;;34094;0;90;3;34;Hérault
REVE;BL;2023;50.0;0.9403;SAUV;3409401640;;34094;0;90;3;34;Hérault
REVE;BL;2023;250.0;3.0;CHAR;3409401640;;34094;0;90;3;34;Hérault
REVE;RG;2023;870.0;9.7;GREGR;3011403890;;30114;0;90;7;30;Gard
REVE;RS;2023;285.0;2.85;GREN;3014604030;;30146;100;0;7;30;Gard
REVE;RG;2023;577.0;6.42;PINO;3014604030;;30146;0;90;7;30;Gard
REVE;RS;2023;468.0;4.68;GREN;3014604030;;30146;100;0;7;30;Gard
REVE;BL;2023;695.0;7.73;SAUV;3014604030;;30146;0;90;7;30;Gard
REVE;BL;2023;971.0;10.79;SAUV;3014604030;;30146;0;90;7;30;Gard
REVE;RG;2023;509.0;5.66;CASA;3014604030;;30146;0;90;7;30;Gard
REVE;RG;2023;424.0;4.72;MERL;3014604030;;30146;0;90;7;30;Gard
REVE;BL;2023;380.0;12.754;CHAR;3021004260;;30210;0;90;4;30;Gard
REVE;RS;2023;400.0;8.7527;CINS;3021004260;;30210;100;0;4;30;Gard
REVE;RS;2023;390.0;6.0465;GREN;3021004260;;30210;100;0;4;30;Gard
REVE;RS;2023;380.0;8.3151;CINS;3021004260;;30210;100;0;4;30;Gard
REVE;RS;2023;60.0;1.3129;CINS;3021004260;;30210;100;0;4;30;Gard
REVE;RS;2023;330.0;7.221;CINS;3021004260;;30210;100;0;4;30;Gard
REVE;BL;2023;170.0;3.22;SAUV;3021004260;;30210;0;90;4;30;Gard
REVE;BL;2023;380.0;12.7486;CHAR;3021004260;;30210;0;90;4;30;Gard
REVE;RS;2023;511.0;12.775;SYRA;3021004260;;30210;100;0;4;30;Gard
REVE;BL;2023;385.0;12.914;CHAR;3021004260;;30210;0;90;4;30;Gard
REVE;BL;2023;340.0;3.7777;VIOG;1110601100;;11106;0;90;6;11;Aude
REVE;RS;2023;380.0;3.81;SYRA;1116401320;;11164;100;0;6;11;Aude
REVE;RS;2023;253.0;2.535;MERL;1116401320;;11164;100;0;6;11;Aude
REVE;BL;2023;275.0;3.056;CHAR;1116401320;;11164;0;90;6;11;Aude
REVE;BL;2023;357.0;3.967;VIOG;1116401320;;11164;0;90;6;11;Aude
REVE;RG;2023;2100.0;23.35;CASA;1116401320;;11164;0;90;6;11;Aude
REVE;BL;2023;334.0;3.712;SAUV;1116401320;;11164;0;90;6;11;Aude
REVE;RS;2023;280.0;2.81;MERL;1116401320;;11164;100;0;6;11;Aude
REVE;RG;2023;1642.0;18.248;MERL;1116401320;;11164;0;90;6;11;Aude
REVE;RS;2023;401.0;4.02;SYRA;1116401320;;11164;100;0;6;11;Aude
REVE;RS;2023;350.0;3.5;MERL;1119011380;;11190;100;0;6;11;Aude
REVE;BL;2023;353.0;3.9222;SAUV;1119011380;;11190;0;90;6;11;Aude
REVE;RG;2023;365.0;4.0556;PINO;1119011380;;11190;0;90;6;11;Aude
REVE;BL;2023;379.0;4.2111;CHAR;1119011380;;11190;0;90;6;11;Aude
REVE;RS;2023;1120.0;13.0;GREN;3424110000;;34241;100;0;3;34;Hérault
REVE;RG;2023;310.0;4.0;CAFR;3424110000;;34241;0;90;3;34;Hérault
REVE;RS;2023;1270.0;15.0;CINS;3424110000;;34241;100;0;3;34;Hérault
REVE;BL;2023;450.0;5.0;GEBL;3407306020;;34073;0;90;6;34;Hérault
REVE;RS;2023;1430.0;14.3;GREN;3407306020;;34073;100;0;6;34;Hérault
REVE;BL;2023;350.0;3.8889;SAUV;3432707230;;34327;0;90;5;34;Hérault
REVE;BL;2023;350.0;3.8889;SAUV;3432707230;;34327;0;90;5;34;Hérault
REVE;RS;2023;760.0;7.6;GREN;3432707230;;34327;100;0;5;34;Hérault
REVE;RS;2023;360.0;3.6;GREN;3432707230;;34327;100;0;5;34;Hérault
REVE;RS;2023;535.0;5.35;GREN;3432707230;;34327;100;0;5;34;Hérault
REVE;RS;2023;535.0;5.35;CINS;3432707230;;34327;100;0;5;34;Hérault
REVE;RS;2023;535.0;5.35;CINS;3432707230;;34327;100;0;5;34;Hérault
DECR;RG;2023;858.83;20.8012;;1101000830;41,29;11010;0;90;1;11;Aude
DECR;RS;2023;544.0;13.0;;1101000830;41,85;11010;100;0;1;11;Aude
DECR;BL;2023;2891.39;57.1797;;1101000830;50,57;11010;0;90;1;11;Aude
DECR;RG;2023;491.0;8.6341;;1102200310;56,87;11022;0;90;6;11;Aude
DECR;RS;2023;51.0;1.0;;1102200310;51;11022;100;0;6;11;Aude
DECR;BL;2023;373.0;7.0603;;1102200310;52,83;11022;0;90;6;11;Aude
DECR;RG;2023;985.0;45.4007;;1102300011;21,7;11023;0;90;1;11;Aude
DECR;RS;2023;642.0;30.0;;1102300011;21,4;11023;100;0;1;11;Aude
DECR;BL;2023;131.0;9.1338;;1102300011;14,34;11023;0;90;1;11;Aude
DECR;RG;2023;675.0;9.9054;;1102500740;68,14;11025;0;90;1;11;Aude
DECR;RS;2023;240.0;4.0;;1102500740;60;11025;100;0;1;11;Aude
DECR;BL;2023;145.0;3.6552;;1102500740;39,67;11025;0;90;1;11;Aude
DECR;RG;2023;2905.0;55.2936;;1106904460;52,54;11069;0;90;1;11;Aude
DECR;RG;2023;795.0;30.0072;;1112200071;26,49;11122;0;90;6;11;Aude
DECR;RS;2023;945.0;26.4734;;1112200071;35,7;11122;100;0;6;11;Aude
DECR;BL;2023;461.0;14.4336;;1112200071;31,94;11122;0;90;6;11;Aude
DECR;RG;2023;19677.6;503.7475;;1113201240;39,06;11132;0;90;6;11;Aude
DECR;RS;2023;7159.59;166.3617;;1113201240;43,04;11132;100;0;6;11;Aude
DECR;BL;2023;4195.13;72.7326;;1113201240;57,68;11132;0;90;6;11;Aude
DECR;RG;2023;144.0;2.524;;1114402120;57,05;11144;0;90;3;11;Aude
DECR;RS;2023;37.0;1.03;;1114402120;35,92;11144;100;0;3;11;Aude
DECR;BL;2023;70.0;1.742;;1114402120;40,18;11144;0;90;3;11;Aude
DECR;RG;2023;977.0;14.0382;;1115100051;69,6;11151;0;90;1;11;Aude
DECR;BL;2023;324.0;9.117;;1115100051;35,54;11151;0;90;1;11;Aude
DECR;RG;2023;175.0;2.069;;1115700060;84,58;11157;0;90;0;11;Aude
DECR;RG;2023;54.0;2.499;;1118502260;21,61;11185;0;90;3;11;Aude
DECR;BL;2023;30.0;0.6425;;1118502260;46,69;11185;0;90;3;11;Aude
DECR;RG;2023;1309.0;22.3054;;1120700750;58,69;11207;0;90;1;11;Aude
DECR;RS;2023;140.0;3.0;;1120700750;46,67;11207;100;0;1;11;Aude
DECR;BL;2023;950.0;16.0433;;1120700750;59,21;11207;0;90;1;11;Aude
DECR;RG;2023;2215.0;54.4707;;1121000920;40,66;11210;0;90;6;11;Aude
DECR;BL;2023;45.0;1.0945;;1126200060;41,11;11262;0;90;6;11;Aude
DECR;RG;2023;1710.0;19.082;;1126911030;89,61;11269;0;90;6;11;Aude
DECR;RS;2023;860.0;12.2541;;1126911030;70,18;11269;100;0;6;11;Aude
DECR;BL;2023;260.0;3.4169;;1126911030;76,09;11269;0;90;6;11;Aude
DECR;RG;2023;228.0;3.4396;;1131800031;66,29;11318;0;90;6;11;Aude
DECR;RS;2023;152.0;1.6738;;1131800031;90,81;11318;100;0;6;11;Aude
DECR;BL;2023;70.0;3.5794;;1131800031;19,56;11318;0;90;6;11;Aude
DECR;RG;2023;2262.0;44.793;;1134200810;50,5;11342;0;90;6;11;Aude
DECR;RS;2023;393.0;8.0;;1134200810;49,12;11342;100;0;6;11;Aude
DECR;RG;2023;84.0;1.92;;1136800500;43,75;11368;0;90;1;11;Aude
DECR;RS;2023;350.0;7.2255;;1137200021;48,44;11372;100;0;1;11;Aude
DECR;RG;2023;11079.95;309.4037;;1138602100;35,81;11386;0;90;3;11;Aude
DECR;RS;2023;250.0;2.5;;3017904890;100;30179;100;0;5;30;Gard
DECR;RG;2023;6478.0;97.3863;;3018304160;66,52;30183;0;90;5;30;Gard
DECR;RG;2023;400.0;6.2034;;3022200031;64,48;30222;0;90;0;30;Gard
DECR;RG;2023;920.0;10.29;;3025812550;89,41;30258;0;90;6;30;Gard
DECR;RG;2023;1657.9;34.5558;;3029004630;47,98;30290;0;90;7;30;Gard
DECR;RS;2023;2224.31;34.74;;3029004630;64,03;30290;100;0;7;30;Gard
DECR;BL;2023;717.19;19.6514;;3029004630;36,5;30290;0;90;7;30;Gard
DECR;RS;2023;12077.27;153.8376;;3034104820;78,51;30341;100;0;6;30;Gard
DECR;RG;2023;420.0;5.3;;3034600250;79,25;30346;0;90;5;30;Gard
DECR;RS;2023;250.0;3.3;;3034600250;75,76;30346;100;0;5;30;Gard
DECR;RG;2023;407.0;14.88;;3403200401;27,35;34032;0;90;6;34;Hérault
DECR;BL;2023;570.0;13.97;;3403200401;40,8;34032;0;90;6;34;Hérault
DECR;RG;2023;484.5;5.459;;3403223260;88,75;34032;0;90;6;34;Hérault
DECR;BL;2023;273.0;4.7283;;3403223260;57,74;34032;0;90;6;34;Hérault
DECR;RG;2023;1332.0;22.1958;;3403223310;60,01;34032;0;90;6;34;Hérault
DECR;RG;2023;874.0;16.7077;;3405210850;52,31;34052;0;90;5;34;Hérault
DECR;RS;2023;300.0;3.7474;;3405210850;80,06;34052;100;0;5;34;Hérault
DECR;RG;2023;2559.03;37.4238;;3410106140;68,38;34101;0;90;6;34;Hérault
DECR;RS;2023;6953.0;140.9332;;3407306020;49,34;34073;100;0;6;34;Hérault
DECR;BL;2023;809.17;36.4685;;3407306020;22,19;34073;0;90;6;34;Hérault
DECR;RG;2023;728.0;15.3111;;3413402350;47,55;34134;0;90;5;34;Hérault
DECR;RS;2023;135.0;2.5;;3413402350;54;34134;100;0;5;34;Hérault
DECR;BL;2023;20.0;3.3555;;3419916740;5,96;34199;0;90;5;34;Hérault
DECR;RG;2023;100.0;1.5515;;3422514790;64,45;34225;0;90;5;34;Hérault
DECR;RS;2023;90.0;1.2215;;3422514790;73,68;34225;100;0;5;34;Hérault
DECR;RG;2023;611.5;16.63;;3422600321;36,77;34226;0;90;5;34;Hérault
DECR;RS;2023;408.0;10.5;;3422600321;38,86;34226;100;0;5;34;Hérault
DECR;BL;2023;560.0;10.5;;3422600321;53,33;34226;0;90;5;34;Hérault
DECR;RG;2023;1490.39;70.6404;;3425806960;21,1;34258;0;90;3;34;Hérault
DECR;RS;2023;1663.09;28.3851;;3425806960;58,59;34258;100;0;3;34;Hérault
DECR;BL;2023;1767.03;57.5082;;3425806960;30,73;34258;0;90;3;34;Hérault
DECR;RG;2023;1717.75;65.1229;;3428707100;26,38;34287;0;90;0;34;Hérault
DECR;RS;2023;274.37;4.9503;;3428707100;55,42;34287;100;0;0;34;Hérault
DECR;BL;2023;1804.61;39.9514;;3428707100;45,17;34287;0;90;0;34;Hérault
DECR;RG;2023;306.5;9.6485;;3431005640;31,77;34310;0;90;5;34;Hérault
DECR;BL;2023;196.0;2.8122;;3431005640;69,7;34310;0;90;5;34;Hérault
DECR;RG;2023;100.0;2.96;;3431500031;33,78;34315;0;90;0;34;Hérault
DECR;BL;2023;150.0;3.625;;3431500031;41,38;34315;0;90;0;34;Hérault
DECR;RG;2023;319.0;6.0045;;3434107460;53,13;34341;0;90;3;34;Hérault
DECR;RS;2023;155.0;1.8935;;3434107460;81,86;34341;100;0;3;34;Hérault
DECR;BL;2023;25.0;0.6;;3434107460;41,67;34341;0;90;3;34;Hérault
DECR;RG;2023;92.5;2.3625;;4807500080;39,15;48075;0;90;0;48;Hors périmètre
DECR;RS;2023;28.5;0.6;;4807500080;47,5;48075;100;0;0;48;Hors périmètre
DECR;BL;2023;63.5;1.8497;;4807500080;34,33;48075;0;90;0;48;Hors périmètre
DECR;RG;2023;940.0;13.5859;;6610806560;69,19;66108;0;90;2;66;Pyrénées-Orientales
DECR;RS;2023;338.0;5.6009;;6610806560;60,35;66108;100;0;2;66;Pyrénées-Orientales
DECR;BL;2023;805.0;10.3796;;6610806560;77,56;66108;0;90;2;66;Pyrénées-Orientales
REVE;RG;2023;245.0;2.75;PINO;1106700970;;11067;0;90;6;11;Aude
REVE;RG;2023;405.0;4.55;PINO;1106700970;;11067;0;90;6;11;Aude
REVE;BL;2023;2550.0;29.0;SAUV;1106700970;;11067;0;90;6;11;Aude
REVE;BL;2023;370.0;4.15;CHAR;1109901090;;11099;0;90;1;11;Aude
REVE;RS;2023;425.0;4.3;MERL;1109901090;;11099;100;0;1;11;Aude
REVE;BL;2023;439.0;4.9;SAUV;1109901090;;11099;0;90;1;11;Aude
REVE;BL;2023;360.0;4.12;SAUV;1109901090;;11099;0;90;1;11;Aude
REVE;BL;2023;320.0;3.65;CHAR;1109901090;;11099;0;90;1;11;Aude
REVE;RS;2023;435.0;4.36;CINS;1109901090;;11099;100;0;1;11;Aude
REVE;BL;2023;300.0;3.35;VERM;1109901090;;11099;0;90;1;11;Aude
REVE;RS;2023;375.0;3.77;CINS;1109901090;;11099;100;0;1;11;Aude
REVE;RS;2023;435.0;4.38;GREN;1109901090;;11099;100;0;1;11;Aude
REVE;RS;2023;435.0;4.37;SYRA;1109901090;;11099;100;0;1;11;Aude
REVE;BL;2023;15.0;0.1667;GREB;1110601100;;11106;0;90;6;11;Aude
REVE;BL;2023;147.93;1.6436;VIOG;1110601100;;11106;0;90;6;11;Aude
REVE;BL;2023;340.0;3.7777;VIOG;1110601100;;11106;0;90;6;11;Aude
REVE;RS;2023;200.0;2.0;GREN;3420700241;;34207;100;0;6;34;Hérault
REVE;RS;2023;150.0;1.5;CINS;3420700241;;34207;100;0;6;34;Hérault
REVE;RG;2023;165.0;1.84;SYRA;3420700241;;34207;0;90;6;34;Hérault
REVE;BL;2023;150.0;1.67;SAUV;3421406660;;34214;0;90;3;34;Hérault
REVE;BL;2023;160.0;1.78;SAUV;3421406660;;34214;0;90;3;34;Hérault
REVE;BL;2023;150.0;1.67;CHAR;3421406660;;34214;0;90;3;34;Hérault
REVE;BL;2023;280.0;3.12;SAUV;3421406660;;34214;0;90;3;34;Hérault
REVE;RS;2023;18.0;0.312;GERS;3421502260;;34215;100;0;3;34;Hérault
REVE;RS;2023;100.0;1.25;CINS;3422200550;;34222;100;0;3;34;Hérault
REVE;BL;2023;43.0;0.5995;CHAR;3422200550;;34222;0;90;3;34;Hérault
REVE;RS;2023;111.0;1.413;CINS;3422200550;;34222;100;0;3;34;Hérault
REVE;RS;2023;22.0;0.23;SYRA;3422200550;;34222;100;0;3;34;Hérault
REVE;BL;2023;1221.0;13.57;VERM;3422206780;;34222;0;90;3;34;Hérault
REVE;RS;2023;2235.0;22.36;GERS;3422206780;;34222;100;0;3;34;Hérault
REVE;RG;2023;133.0;1.7;VERD;3424110000;;34241;0;90;3;34;Hérault
REVE;RS;2023;513.0;5.2;SYRA;3013503970;;30135;100;0;5;30;Gard
REVE;BL;2023;72.0;2.1138;CHAR;3014700101;;30147;0;90;0;30;Gard
REVE;BL;2023;60.0;2.0;CHAR;3014700101;;30147;0;90;0;30;Gard
REVE;RS;2023;28.5;0.7;GREN;3014700101;;30147;100;0;0;30;Gard
REVE;BL;2023;50.0;1.0;VIOG;3014700101;;30147;0;90;0;30;Gard
REVE;RS;2023;86.0;1.3955;GREN;3014700101;;30147;100;0;0;30;Gard
REVE;RS;2023;35.0;0.5575;CINS;3014700101;;30147;100;0;0;30;Gard
REVE;RG;2023;137.0;1.97;CASA;1106704280;;11067;0;90;6;11;Aude
REVE;RG;2023;215.0;2.42;SYRA;1106704280;;11067;0;90;6;11;Aude
REVE;BL;2023;310.0;3.445;CHAR;3407400161;;34074;0;90;5;34;Hérault
REVE;BL;2023;310.0;3.445;CHAR;3407400161;;34074;0;90;5;34;Hérault
REVE;BL;2023;155.0;1.723;CHAR;3407400161;;34074;0;90;5;34;Hérault
